CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,Cluster,Segment
16875,67,5,2095.53,1069,419.106,93,1,High-Value Loyal
16877,12,6,846.62,458,141.1033333,111,1,High-Value Loyal
16878,84,1,13.3,12,13.3,3,0,At-Risk / Low-Value
16880,31,7,1491.43,746,213.0614286,121,1,High-Value Loyal
16881,67,1,432.0,600,432.0,1,0,At-Risk / Low-Value
16882,67,3,705.12,424,235.04,39,2,Regular / Growth
16883,187,2,272.48,103,136.24,33,0,At-Risk / Low-Value
16884,38,2,429.84,320,214.92,26,2,Regular / Growth
16885,15,3,450.41,178,150.1366667,82,2,Regular / Growth
16887,35,1,192.33,156,192.33,35,0,At-Risk / Low-Value
16889,195,3,1578.67,925,526.2233333,112,2,Regular / Growth
16891,2,5,742.43,265,148.486,166,1,High-Value Loyal
16892,1,5,518.19,236,103.638,87,2,Regular / Growth
16893,367,1,145.93,62,145.93,44,0,At-Risk / Low-Value
16895,65,1,202.27,91,202.27,57,0,At-Risk / Low-Value
16897,299,2,289.78,73,144.89,37,0,At-Risk / Low-Value
16898,26,3,501.03,412,167.01,150,2,Regular / Growth
16899,8,6,1271.06,520,211.8433333,80,1,High-Value Loyal
16900,17,3,887.11,833,295.7033333,78,2,Regular / Growth
16902,116,1,1706.88,629,1706.88,43,2,Regular / Growth
16903,29,1,363.2,247,363.2,50,2,Regular / Growth
16904,4,16,3653.75,1984,228.359375,387,1,High-Value Loyal
16905,5,7,3037.6,1381,433.9428571,117,1,High-Value Loyal
16906,82,4,559.59,263,139.8975,74,2,Regular / Growth
16907,29,5,928.76,286,185.752,89,2,Regular / Growth
16909,72,1,379.14,436,379.14,18,2,Regular / Growth
16910,4,8,1508.96,884,188.62,318,1,High-Value Loyal
16912,29,11,2555.58,1025,232.3254545,88,1,High-Value Loyal
16913,290,1,113.44,82,113.44,8,0,At-Risk / Low-Value
16914,36,1,183.76,112,183.76,25,0,At-Risk / Low-Value
16915,9,6,621.68,132,103.6133333,46,2,Regular / Growth
16916,24,2,562.41,431,281.205,129,2,Regular / Growth
16917,277,1,391.52,232,391.52,9,0,At-Risk / Low-Value
16918,50,6,1068.82,721,178.1366667,97,2,Regular / Growth
16919,156,11,2592.25,1403,235.6590909,141,1,High-Value Loyal
16921,61,1,154.18,154,154.18,50,0,At-Risk / Low-Value
16923,12,19,7069.08,3344,372.0568421,313,1,High-Value Loyal
16924,21,3,829.89,467,276.63,69,2,Regular / Growth
16926,371,1,230.25,35,230.25,14,0,At-Risk / Low-Value
16927,116,3,543.05,993,181.0166667,5,2,Regular / Growth
16928,80,17,2814.7,2092,165.5705882,69,1,High-Value Loyal
16929,4,7,1295.39,929,185.0557143,51,1,High-Value Loyal
16930,26,3,378.89,339,126.2966667,47,2,Regular / Growth
16931,5,21,4554.87,3134,216.8985714,448,1,High-Value Loyal
16932,53,1,150.23,82,150.23,44,0,At-Risk / Low-Value
16933,1,2,563.23,288,281.615,42,2,Regular / Growth
16934,55,2,931.03,397,465.515,59,2,Regular / Growth
16936,26,1,261.9,171,261.9,56,2,Regular / Growth
16938,9,4,2711.68,2533,677.92,212,1,High-Value Loyal
16940,52,3,3049.88,2169,1016.626667,226,1,High-Value Loyal
16942,13,9,1904.99,805,211.6655556,159,1,High-Value Loyal
16943,212,3,816.73,145,272.2433333,23,2,Regular / Growth
16945,22,19,4345.5,2725,228.7105263,137,1,High-Value Loyal
16947,236,1,406.48,312,406.48,21,2,Regular / Growth
16948,139,3,435.02,1614,145.0066667,15,2,Regular / Growth
16949,4,6,1286.27,791,214.3783333,57,1,High-Value Loyal
16950,57,3,1178.56,644,392.8533333,39,2,Regular / Growth
16951,135,3,1277.75,1318,425.9166667,73,2,Regular / Growth
16952,109,2,167.61,92,83.805,16,0,At-Risk / Low-Value
16953,30,1,20.8,10,20.8,1,0,At-Risk / Low-Value
16954,1,9,2085.08,1054,231.6755556,40,1,High-Value Loyal
16955,185,4,518.67,266,129.6675,18,0,At-Risk / Low-Value
16956,18,1,308.74,114,308.74,16,2,Regular / Growth
16957,239,2,416.64,172,208.32,15,0,At-Risk / Low-Value
16959,87,1,117.35,49,117.35,7,0,At-Risk / Low-Value
16960,39,3,507.05,304,169.0166667,92,2,Regular / Growth
16961,116,1,234.17,125,234.17,14,0,At-Risk / Low-Value
16963,187,1,110.55,35,110.55,7,0,At-Risk / Low-Value
16965,227,1,201.19,291,201.19,26,0,At-Risk / Low-Value
16966,8,7,2154.97,1981,307.8528571,8,1,High-Value Loyal
16967,189,1,319.02,333,319.02,21,2,Regular / Growth
16968,4,2,439.43,326,219.715,31,2,Regular / Growth
16969,39,3,650.41,816,216.8033333,42,2,Regular / Growth
16971,38,1,357.21,72,357.21,40,2,Regular / Growth
16976,267,1,251.52,88,251.52,2,0,At-Risk / Low-Value
16978,78,1,344.33,166,344.33,39,2,Regular / Growth
16979,4,6,1852.0,865,308.6666667,64,1,High-Value Loyal
16980,255,2,1028.46,739,514.23,71,2,Regular / Growth
16982,61,1,384.06,182,384.06,22,2,Regular / Growth
16983,13,7,1905.87,1335,272.2671429,112,1,High-Value Loyal
16984,88,2,4459.52,2380,2229.76,354,1,High-Value Loyal
16985,17,10,5464.12,1832,546.412,62,1,High-Value Loyal
16986,30,2,1873.2,1040,936.6,3,2,Regular / Growth
16987,3,7,1616.8,401,230.9714286,74,1,High-Value Loyal
16988,5,1,126.12,43,126.12,7,0,At-Risk / Low-Value
16989,7,6,1133.25,1233,188.875,7,2,Regular / Growth
16990,219,1,179.0,100,179.0,1,0,At-Risk / Low-Value
16992,11,5,1614.31,860,322.862,84,1,High-Value Loyal
16996,30,6,1456.96,544,242.8266667,13,2,Regular / Growth
16997,288,3,702.0,360,234.0,7,2,Regular / Growth
16998,150,4,295.0,76,73.75,1,0,At-Risk / Low-Value
16999,23,2,484.82,294,242.41,21,2,Regular / Growth
17001,1,11,3989.57,2164,362.6881818,75,1,High-Value Loyal
17002,86,3,1493.73,679,497.91,41,2,Regular / Growth
17004,46,2,1312.14,771,656.07,38,2,Regular / Growth
17006,5,4,781.78,272,195.445,37,2,Regular / Growth
17007,51,6,889.93,597,148.3216667,50,2,Regular / Growth
17010,18,1,195.36,118,195.36,11,0,At-Risk / Low-Value
17011,30,1,270.9,186,270.9,15,2,Regular / Growth
17014,8,3,583.43,243,194.4766667,63,2,Regular / Growth
17015,29,3,1838.61,1978,612.87,182,1,High-Value Loyal
17017,3,20,8694.26,6673,434.713,88,1,High-Value Loyal
17018,41,2,920.1,176,460.05,15,2,Regular / Growth
17019,11,4,1258.08,820,314.52,166,1,High-Value Loyal
17022,31,1,71.0,108,71.0,7,0,At-Risk / Low-Value
17024,45,3,95.85,69,31.95,2,0,At-Risk / Low-Value
17025,61,3,357.77,235,119.2566667,8,0,At-Risk / Low-Value
17026,185,2,154.83,97,77.415,4,0,At-Risk / Low-Value
17027,79,6,877.56,416,146.26,110,2,Regular / Growth
17029,111,2,716.0,400,358.0,1,0,At-Risk / Low-Value
17030,64,1,146.87,146,146.87,11,0,At-Risk / Low-Value
17031,12,2,380.35,235,190.175,19,2,Regular / Growth
17033,86,3,1030.14,750,343.38,24,2,Regular / Growth
17034,16,3,745.52,410,248.5066667,28,2,Regular / Growth
17035,246,2,433.53,229,216.765,27,2,Regular / Growth
17037,88,1,1267.32,656,1267.32,75,2,Regular / Growth
17038,30,1,112.4,28,112.4,22,0,At-Risk / Low-Value
17040,138,1,449.73,181,449.73,15,2,Regular / Growth
17041,27,3,1071.49,927,357.1633333,59,2,Regular / Growth
17042,3,5,1036.58,990,207.316,74,1,High-Value Loyal
17043,32,4,1735.18,998,433.795,100,1,High-Value Loyal
17044,25,1,948.48,504,948.48,6,2,Regular / Growth
17045,113,3,339.44,106,113.1466667,20,0,At-Risk / Low-Value
17046,157,1,642.02,510,642.02,22,2,Regular / Growth
17047,85,3,1100.9,533,366.9666667,59,2,Regular / Growth
17048,118,3,925.35,485,308.45,41,2,Regular / Growth
17049,3,9,5655.03,2673,628.3366667,201,1,High-Value Loyal
17050,96,6,3185.64,1595,530.94,169,1,High-Value Loyal
17051,194,1,240.89,179,240.89,40,0,At-Risk / Low-Value
17052,28,1,399.09,251,399.09,72,2,Regular / Growth
17053,131,1,498.48,122,498.48,13,2,Regular / Growth
17054,28,5,1356.33,804,271.266,64,1,High-Value Loyal
17058,82,3,1179.89,592,393.2966667,51,2,Regular / Growth
17059,30,5,3080.39,1850,616.078,292,1,High-Value Loyal
17060,266,1,234.24,216,234.24,5,0,At-Risk / Low-Value
17061,74,11,5232.23,1526,475.6572727,57,1,High-Value Loyal
17062,314,4,533.33,418,133.3325,52,2,Regular / Growth
17063,21,7,1461.14,770,208.7342857,66,1,High-Value Loyal
17064,59,3,855.45,316,285.15,53,2,Regular / Growth
17068,12,21,4552.14,2164,216.7685714,116,1,High-Value Loyal
17069,28,9,2709.7,1506,301.0777778,111,1,High-Value Loyal
17070,114,1,304.24,131,304.24,62,2,Regular / Growth
17071,28,9,2429.03,1197,269.8922222,102,1,High-Value Loyal
17073,18,4,1446.09,759,361.5225,142,1,High-Value Loyal
17075,18,4,834.12,292,208.53,62,2,Regular / Growth
17076,36,3,841.08,295,280.36,17,2,Regular / Growth
17078,36,2,378.2,788,189.1,28,2,Regular / Growth
17079,78,1,118.8,24,118.8,2,0,At-Risk / Low-Value
17080,22,2,287.62,166,143.81,8,0,At-Risk / Low-Value
17081,25,2,288.91,77,144.455,55,0,At-Risk / Low-Value
17082,33,2,2003.85,1049,1001.925,75,2,Regular / Growth
17083,109,3,1405.78,772,468.5933333,24,2,Regular / Growth
17084,35,2,2747.99,1702,1373.995,146,1,High-Value Loyal
17085,123,5,1562.4,785,312.48,115,2,Regular / Growth
17086,7,6,2050.08,1859,341.68,76,1,High-Value Loyal
17088,28,4,1991.01,868,497.7525,96,1,High-Value Loyal
17090,4,7,1974.65,903,282.0928571,45,1,High-Value Loyal
17091,3,9,3827.76,1746,425.3066667,119,1,High-Value Loyal
17092,50,4,1774.03,1130,443.5075,99,1,High-Value Loyal
17094,322,1,302.0,152,302.0,14,0,At-Risk / Low-Value
17095,23,3,1324.16,618,441.3866667,69,2,Regular / Growth
17096,15,4,1022.13,339,255.5325,46,2,Regular / Growth
17097,2,8,954.42,459,119.3025,153,1,High-Value Loyal
17100,18,2,971.74,800,485.87,65,2,Regular / Growth
17101,10,4,1621.73,815,405.4325,28,2,Regular / Growth
17102,262,1,25.5,2,25.5,1,0,At-Risk / Low-Value
17105,159,2,665.78,693,332.89,80,2,Regular / Growth
17107,33,6,10797.48,4826,1799.58,269,1,High-Value Loyal
17109,29,6,881.29,588,146.8816667,107,2,Regular / Growth
17110,165,1,163.3,50,163.3,12,0,At-Risk / Low-Value
17111,47,1,231.61,282,231.61,29,2,Regular / Growth
17114,6,8,801.12,215,100.14,85,1,High-Value Loyal
17115,8,3,837.5,372,279.1666667,33,2,Regular / Growth
17117,288,1,116.2,68,116.2,9,0,At-Risk / Low-Value
17118,318,1,157.02,154,157.02,10,0,At-Risk / Low-Value
17119,3,2,606.91,334,303.455,35,2,Regular / Growth
17120,233,1,307.46,120,307.46,18,0,At-Risk / Low-Value
17122,119,1,138.32,80,138.32,7,0,At-Risk / Low-Value
17123,162,1,345.3,246,345.3,9,0,At-Risk / Low-Value
17124,185,1,294.24,129,294.24,31,0,At-Risk / Low-Value
17125,50,1,230.5,281,230.5,34,2,Regular / Growth
17126,152,5,989.45,780,197.89,187,2,Regular / Growth
17128,335,1,157.09,76,157.09,14,0,At-Risk / Low-Value
17131,5,5,2463.17,983,492.634,78,1,High-Value Loyal
17133,16,7,4892.24,2730,698.8914286,13,1,High-Value Loyal
17134,107,2,413.2,98,206.6,21,0,At-Risk / Low-Value
17135,16,7,1139.73,1224,162.8185714,34,1,High-Value Loyal
17138,276,1,380.5,126,380.5,24,2,Regular / Growth
17139,16,12,10650.77,5176,887.5641667,309,1,High-Value Loyal
17140,247,1,454.12,296,454.12,16,2,Regular / Growth
17142,239,1,579.0,81,579.0,15,2,Regular / Growth
17144,1,2,984.57,483,492.285,42,2,Regular / Growth
17146,106,3,749.78,212,249.9266667,33,2,Regular / Growth
17147,23,4,1714.59,882,428.6475,68,1,High-Value Loyal
17148,52,1,124.88,82,124.88,9,0,At-Risk / Low-Value
17152,195,3,1689.5,517,563.1666667,9,2,Regular / Growth
17153,24,1,213.78,104,213.78,14,0,At-Risk / Low-Value
17154,75,1,329.34,490,329.34,23,2,Regular / Growth
17155,18,2,251.7,242,125.85,19,0,At-Risk / Low-Value
17157,8,2,319.0,172,159.5,11,0,At-Risk / Low-Value
17158,32,3,1266.97,778,422.3233333,53,2,Regular / Growth
17159,22,3,1538.88,1111,512.96,96,1,High-Value Loyal
17160,31,6,3518.03,2856,586.3383333,111,1,High-Value Loyal
17162,29,10,1715.46,1001,171.546,81,1,High-Value Loyal
17163,22,2,293.1,66,146.55,3,0,At-Risk / Low-Value
17164,33,7,2467.35,1501,352.4785714,92,1,High-Value Loyal
17165,284,1,158.68,100,158.68,10,0,At-Risk / Low-Value
17166,39,2,206.34,78,103.17,11,0,At-Risk / Low-Value
17169,58,2,835.78,526,417.89,51,2,Regular / Growth
17171,289,1,224.91,185,224.91,16,0,At-Risk / Low-Value
17172,79,1,317.76,480,317.76,15,2,Regular / Growth
17173,5,8,3766.6,1122,470.825,36,1,High-Value Loyal
17174,218,1,59.9,41,59.9,4,0,At-Risk / Low-Value
17175,44,4,1443.69,866,360.9225,42,2,Regular / Growth
17176,202,1,306.13,170,306.13,15,0,At-Risk / Low-Value
17179,178,3,711.79,290,237.2633333,56,2,Regular / Growth
17180,56,4,783.97,670,195.9925,91,2,Regular / Growth
17181,57,2,239.92,241,119.96,23,0,At-Risk / Low-Value
17183,8,6,3347.31,1296,557.885,42,1,High-Value Loyal
17186,47,2,144.0,200,72.0,1,0,At-Risk / Low-Value
17187,227,1,203.95,144,203.95,10,0,At-Risk / Low-Value
17188,11,7,2474.23,1328,353.4614286,71,1,High-Value Loyal
17189,106,2,383.75,226,191.875,52,2,Regular / Growth
17190,59,2,444.74,161,222.37,19,2,Regular / Growth
17191,28,7,2093.68,1166,299.0971429,163,1,High-Value Loyal
17193,36,7,1699.3,1254,242.7571429,17,2,Regular / Growth
17194,274,2,262.62,119,131.31,26,0,At-Risk / Low-Value
17197,30,1,1013.01,191,1013.01,29,2,Regular / Growth
17198,24,3,692.22,357,230.74,89,2,Regular / Growth
17201,54,1,289.78,231,289.78,38,2,Regular / Growth
17203,36,6,3560.08,2846,593.3466667,116,1,High-Value Loyal
17204,175,4,1564.56,646,391.14,44,2,Regular / Growth
17205,54,1,384.08,884,384.08,13,2,Regular / Growth
17206,53,1,204.24,76,204.24,7,0,At-Risk / Low-Value
17211,27,8,2317.22,1323,289.6525,150,1,High-Value Loyal
17212,253,1,226.85,147,226.85,4,0,At-Risk / Low-Value
17213,40,7,2781.23,1176,397.3185714,85,1,High-Value Loyal
17214,60,6,1059.12,272,176.52,79,2,Regular / Growth
17217,234,1,113.5,24,113.5,9,0,At-Risk / Low-Value
17218,4,10,1951.97,955,195.197,146,1,High-Value Loyal
17219,32,1,114.23,89,114.23,24,0,At-Risk / Low-Value
17220,24,14,3187.55,1897,227.6821429,303,1,High-Value Loyal
17221,7,2,334.48,287,167.24,59,2,Regular / Growth
17222,65,1,328.65,122,328.65,27,2,Regular / Growth
17223,310,2,416.89,110,208.445,43,0,At-Risk / Low-Value
17226,309,1,393.49,406,393.49,21,2,Regular / Growth
17227,19,6,939.32,741,156.5533333,28,2,Regular / Growth
17228,16,8,1906.09,1532,238.26125,140,1,High-Value Loyal
17229,96,2,318.76,185,159.38,39,2,Regular / Growth
17230,264,8,3638.41,1651,454.80125,51,1,High-Value Loyal
17231,12,10,3124.72,1724,312.472,292,1,High-Value Loyal
17232,3,2,417.77,202,208.885,30,2,Regular / Growth
17233,35,1,190.88,131,190.88,25,0,At-Risk / Low-Value
17234,183,1,149.89,55,149.89,14,0,At-Risk / Low-Value
17235,25,2,550.06,224,275.03,24,2,Regular / Growth
17236,13,6,916.13,474,152.6883333,88,1,High-Value Loyal
17237,11,2,314.69,105,157.345,18,0,At-Risk / Low-Value
17238,3,17,3719.1,1807,218.7705882,297,1,High-Value Loyal
17239,313,1,382.5,150,382.5,15,0,At-Risk / Low-Value
17242,108,2,1135.04,611,567.52,30,2,Regular / Growth
17243,1,26,8540.05,3320,328.4634615,180,1,High-Value Loyal
17244,53,1,954.9,616,954.9,31,2,Regular / Growth
17245,205,1,171.45,75,171.45,9,0,At-Risk / Low-Value
17247,15,1,280.09,105,280.09,53,2,Regular / Growth
17248,120,1,318.65,213,318.65,68,2,Regular / Growth
17250,4,2,381.97,167,190.985,55,2,Regular / Growth
17251,363,1,269.83,108,269.83,37,0,At-Risk / Low-Value
17252,117,2,348.91,192,174.455,86,2,Regular / Growth
17253,18,1,178.26,43,178.26,18,0,At-Risk / Low-Value
17254,5,2,271.19,251,135.595,100,2,Regular / Growth
17255,41,2,291.48,227,145.74,69,2,Regular / Growth
17256,107,2,240.0,141,120.0,12,0,At-Risk / Low-Value
17259,148,2,581.23,388,290.615,104,2,Regular / Growth
17262,52,5,1253.36,367,250.672,9,2,Regular / Growth
17263,208,1,63.44,36,63.44,23,0,At-Risk / Low-Value
17265,139,2,550.01,389,275.005,106,2,Regular / Growth
17266,2,3,296.58,153,98.86,60,2,Regular / Growth
17267,127,2,317.2,158,158.6,37,0,At-Risk / Low-Value
17268,108,4,763.64,844,190.91,3,2,Regular / Growth
17272,42,4,2148.63,1778,537.1575,70,1,High-Value Loyal
17274,35,1,107.82,77,107.82,24,0,At-Risk / Low-Value
17277,228,2,1065.35,430,532.675,67,2,Regular / Growth
17278,241,1,246.04,179,246.04,15,0,At-Risk / Low-Value
17279,58,1,187.83,48,187.83,8,0,At-Risk / Low-Value
17282,130,3,1685.46,1866,561.82,79,2,Regular / Growth
17284,60,6,1647.48,1362,274.58,229,1,High-Value Loyal
17286,22,1,151.37,117,151.37,44,0,At-Risk / Low-Value
17287,26,7,1049.06,556,149.8657143,88,1,High-Value Loyal
17288,9,7,1417.63,1201,202.5185714,118,1,High-Value Loyal
17289,32,3,931.02,513,310.34,86,2,Regular / Growth
17290,4,2,513.01,397,256.505,92,2,Regular / Growth
17291,308,1,550.8,72,550.8,1,0,At-Risk / Low-Value
17293,8,9,1854.06,1135,206.0066667,93,1,High-Value Loyal
17295,29,3,547.0,293,182.3333333,53,2,Regular / Growth
17297,17,1,128.18,65,128.18,49,0,At-Risk / Low-Value
17298,101,2,498.42,387,249.21,30,2,Regular / Growth
17299,12,4,656.61,668,164.1525,50,2,Regular / Growth
17301,21,1,163.24,137,163.24,59,0,At-Risk / Low-Value
17302,15,5,1135.63,575,227.126,68,2,Regular / Growth
17303,361,1,250.04,144,250.04,53,0,At-Risk / Low-Value
17306,11,19,8631.31,11491,454.2794737,13,1,High-Value Loyal
17309,95,1,82.75,41,82.75,11,0,At-Risk / Low-Value
17311,78,2,1384.85,1005,692.425,55,2,Regular / Growth
17312,139,3,644.3,372,214.7666667,11,2,Regular / Growth
17313,31,1,2328.84,1402,2328.84,24,2,Regular / Growth
17314,25,8,2527.92,1896,315.99,120,1,High-Value Loyal
17315,2,38,6281.23,3863,165.2955263,256,1,High-Value Loyal
17317,46,3,2600.34,1146,866.78,8,2,Regular / Growth
17320,100,3,1200.62,634,400.2066667,57,2,Regular / Growth
17321,8,2,657.16,364,328.58,94,2,Regular / Growth
17323,15,7,906.52,760,129.5028571,125,1,High-Value Loyal
17324,18,4,986.48,843,246.62,43,2,Regular / Growth
17325,280,1,96.8,60,96.8,6,0,At-Risk / Low-Value
17329,14,2,523.11,142,261.555,29,2,Regular / Growth
17330,23,2,363.9,120,181.95,5,0,At-Risk / Low-Value
17331,124,1,175.2,16,175.2,1,0,At-Risk / Low-Value
17333,86,1,494.25,375,494.25,28,2,Regular / Growth
17334,302,2,307.02,315,153.51,11,0,At-Risk / Low-Value
17337,151,4,1981.06,1247,495.265,421,1,High-Value Loyal
17338,17,8,6493.54,3059,811.6925,389,1,High-Value Loyal
17339,94,2,243.36,152,121.68,9,0,At-Risk / Low-Value
17340,30,11,12353.29,5967,1123.026364,229,1,High-Value Loyal
17341,157,3,682.29,443,227.43,147,2,Regular / Growth
17343,355,1,193.64,56,193.64,17,0,At-Risk / Low-Value
17344,46,1,157.62,65,157.62,31,0,At-Risk / Low-Value
17345,15,4,519.69,341,129.9225,70,2,Regular / Growth
17346,4,15,2622.88,1617,174.8586667,299,1,High-Value Loyal
17347,86,1,228.96,216,228.96,1,0,At-Risk / Low-Value
17348,15,5,1156.6,1398,231.32,180,1,High-Value Loyal
17349,179,1,98.25,102,98.25,8,0,At-Risk / Low-Value
17350,8,4,1281.32,770,320.33,66,1,High-Value Loyal
17351,36,3,587.15,113,195.7166667,22,2,Regular / Growth
17353,129,2,1740.0,1200,870.0,5,2,Regular / Growth
17354,51,1,1393.06,1006,1393.06,15,2,Regular / Growth
17356,312,1,178.22,166,178.22,19,0,At-Risk / Low-Value
17357,24,2,384.39,152,192.195,41,2,Regular / Growth
17358,303,2,360.81,190,180.405,55,2,Regular / Growth
17359,11,1,127.86,161,127.86,13,0,At-Risk / Low-Value
17360,17,3,568.24,328,189.4133333,113,2,Regular / Growth
17361,49,3,488.2,157,162.7333333,26,2,Regular / Growth
17362,239,2,312.23,191,156.115,30,0,At-Risk / Low-Value
17364,1,11,4462.68,2692,405.6981818,288,1,High-Value Loyal
17365,13,8,4767.36,4749,595.92,278,1,High-Value Loyal
17367,238,1,167.55,149,167.55,33,0,At-Risk / Low-Value
17368,23,8,1878.87,1377,234.85875,93,1,High-Value Loyal
17370,73,4,446.18,540,111.545,31,2,Regular / Growth
17371,17,3,418.4,151,139.4666667,83,2,Regular / Growth
17372,41,8,1337.18,747,167.1475,215,1,High-Value Loyal
17373,40,4,646.92,408,161.73,47,2,Regular / Growth
17374,219,2,495.77,85,247.885,24,0,At-Risk / Low-Value
17375,199,3,400.1,367,133.3666667,63,2,Regular / Growth
17376,71,2,203.2,86,101.6,23,0,At-Risk / Low-Value
17377,24,20,4058.32,2038,202.916,190,1,High-Value Loyal
17379,11,1,389.72,623,389.72,71,2,Regular / Growth
17381,9,29,20275.61,25649,699.1589655,40,1,High-Value Loyal
17382,65,1,65.4,25,65.4,2,0,At-Risk / Low-Value
17383,4,1,193.39,148,193.39,49,2,Regular / Growth
17384,19,2,336.4,88,168.2,12,0,At-Risk / Low-Value
17385,15,1,256.11,197,256.11,42,2,Regular / Growth
17386,8,6,2686.42,1902,447.7366667,23,1,High-Value Loyal
17387,20,2,746.81,522,373.405,71,2,Regular / Growth
17388,78,4,1259.56,1068,314.89,13,2,Regular / Growth
17389,1,34,31833.68,7612,936.2847059,45,1,High-Value Loyal
17391,164,2,508.8,480,254.4,2,0,At-Risk / Low-Value
17392,307,2,417.27,277,208.635,53,2,Regular / Growth
17394,219,1,203.87,241,203.87,4,0,At-Risk / Low-Value
17396,39,8,7330.8,2005,916.35,24,1,High-Value Loyal
17397,22,2,681.41,250,340.705,88,2,Regular / Growth
17398,115,3,653.38,310,217.7933333,30,2,Regular / Growth
17400,126,5,2097.84,1088,419.568,175,1,High-Value Loyal
17402,5,13,2633.85,701,202.6038462,33,1,High-Value Loyal
17403,36,1,263.92,111,263.92,32,2,Regular / Growth
17404,4,15,31906.82,32748,2127.121333,111,1,High-Value Loyal
17405,1,3,1031.41,726,343.8033333,77,1,High-Value Loyal
17406,333,3,2184.42,780,728.14,99,2,Regular / Growth
17408,163,1,32.65,3,32.65,2,0,At-Risk / Low-Value
17409,185,2,771.85,105,385.925,13,2,Regular / Growth
17410,16,5,1214.72,616,242.944,57,2,Regular / Growth
17411,12,3,778.94,306,259.6466667,39,2,Regular / Growth
17412,3,7,1258.06,738,179.7228571,48,1,High-Value Loyal
17414,44,2,778.0,2100,389.0,5,2,Regular / Growth
17415,80,1,507.84,114,507.84,14,2,Regular / Growth
17416,30,7,6893.42,4302,984.7742857,186,1,High-Value Loyal
17418,42,2,463.46,289,231.73,29,2,Regular / Growth
17419,11,12,4226.57,1876,352.2141667,155,1,High-Value Loyal
17420,50,3,598.83,265,199.61,28,2,Regular / Growth
17422,16,6,1979.37,2253,329.895,93,1,High-Value Loyal
17423,46,2,698.41,459,349.205,26,2,Regular / Growth
17425,19,2,759.17,407,379.585,42,2,Regular / Growth
17426,8,6,5037.26,3094,839.5433333,179,1,High-Value Loyal
17427,72,1,100.8,34,100.8,2,0,At-Risk / Low-Value
17428,1,28,17256.85,9474,616.3160714,252,1,High-Value Loyal
17429,128,3,524.92,624,174.9733333,36,2,Regular / Growth
17430,33,2,265.76,190,132.88,14,0,At-Risk / Low-Value
17431,313,1,403.3,292,403.3,41,2,Regular / Growth
17432,18,2,365.76,207,182.88,44,2,Regular / Growth
17433,88,1,303.16,185,303.16,53,2,Regular / Growth
17434,2,7,2373.82,1693,339.1171429,100,1,High-Value Loyal
17436,2,2,216.3,90,108.15,7,0,At-Risk / Low-Value
17438,254,1,388.45,103,388.45,17,0,At-Risk / Low-Value
17440,157,3,186.42,246,62.14,3,0,At-Risk / Low-Value
17442,37,6,2248.56,1496,374.76,96,1,High-Value Loyal
17443,220,1,534.24,504,534.24,1,0,At-Risk / Low-Value
17444,148,3,2940.04,2119,980.0133333,132,1,High-Value Loyal
17446,177,2,120.9,198,60.45,6,0,At-Risk / Low-Value
17447,40,2,541.53,443,270.765,33,2,Regular / Growth
17449,2,7,2519.21,1121,359.8871429,178,1,High-Value Loyal
17450,8,46,194390.79,69973,4225.886739,124,1,High-Value Loyal
17451,1,7,1721.4,1203,245.9142857,83,1,High-Value Loyal
17453,18,2,486.72,219,243.36,19,2,Regular / Growth
17454,192,4,517.53,243,129.3825,57,2,Regular / Growth
17455,204,1,131.7,66,131.7,8,0,At-Risk / Low-Value
17456,365,1,249.86,222,249.86,17,0,At-Risk / Low-Value
17457,127,5,1737.7,826,347.54,14,2,Regular / Growth
17458,15,1,316.5,170,316.5,52,2,Regular / Growth
17459,43,2,657.3,537,328.65,88,2,Regular / Growth
17460,94,6,622.43,236,103.7383333,18,2,Regular / Growth
17461,23,3,735.82,770,245.2733333,104,2,Regular / Growth
17462,60,2,675.69,227,337.845,25,2,Regular / Growth
17463,16,5,1875.86,1086,375.172,162,1,High-Value Loyal
17464,158,1,289.96,220,289.96,9,0,At-Risk / Low-Value
17466,10,2,763.28,306,381.64,41,2,Regular / Growth
17468,10,2,137.0,116,68.5,5,0,At-Risk / Low-Value
17469,16,5,1870.97,787,374.194,61,1,High-Value Loyal
17470,45,5,1125.07,1675,225.014,67,1,High-Value Loyal
17472,191,3,697.54,455,232.5133333,142,2,Regular / Growth
17475,79,1,194.37,178,194.37,14,0,At-Risk / Low-Value
17480,78,1,511.82,338,511.82,29,2,Regular / Growth
17481,4,4,1255.59,1061,313.8975,69,1,High-Value Loyal
17483,65,3,414.04,191,138.0133333,18,0,At-Risk / Low-Value
17486,261,1,396.87,191,396.87,24,2,Regular / Growth
17489,59,2,376.64,428,188.32,28,2,Regular / Growth
17490,1,7,2092.32,1134,298.9028571,63,1,High-Value Loyal
17491,1,10,3558.87,2013,355.887,72,1,High-Value Loyal
17492,248,1,374.57,155,374.57,12,0,At-Risk / Low-Value
17495,8,2,497.56,229,248.78,21,2,Regular / Growth
17496,359,1,271.05,79,271.05,10,0,At-Risk / Low-Value
17498,76,1,272.22,394,272.22,17,2,Regular / Growth
17499,290,1,622.88,711,622.88,40,2,Regular / Growth
17500,17,3,1138.0,17,379.3333333,3,0,At-Risk / Low-Value
17501,221,2,288.6,160,144.3,18,0,At-Risk / Low-Value
